Parameter,Parameter Group,Project Id,Measure Qualifier Code,Result Comment,Sample Date,Result Measure Value,Sample Id,Station Id,Result Measure Unit,USGS P Code
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1925,99,nwisaz.01.92600015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1928,99,nwisaz.01.92800019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1928,99,nwisaz.01.92800020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1930,99,nwisaz.01.93000054,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1932,99,nwisaz.01.93200031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1937,99,nwisaz.01.93700030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/25/1926,100,nwisaz.01.92600002,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1929,100,nwisaz.01.93000009,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1930,100,nwisaz.01.93000030,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/12/1944,100,nwisaz.01.94400017,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1947,100,nwisaz.01.94800007,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1948,100,nwisaz.01.94800015,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/15/1948,100,nwisaz.01.94800051,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/20/1925,100,nwisaz.01.92600017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/4/1925,100,nwisaz.01.92600019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1925,100,nwisaz.01.92600020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/27/1926,100,nwisaz.01.92600057,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1931,100,nwisaz.01.93100018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1941,100,nwisaz.01.94200006,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1946,100,nwisaz.01.94600019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1946,100,nwisaz.01.94600020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1949,100,nwisaz.01.94900079,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/28/1949,100,nwisaz.01.94900429,USGS-362103109284801,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/1/1933,100,nwisco.01.93300026,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1935,100,nwisco.01.93500042,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/28/1935,100,nwisco.01.93500043,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1948,100,nwisco.01.94800234,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1948,100,nwisco.01.94800235,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/18/1948,100,nwisco.01.94800236,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/1/1948,100,nwisco.01.94800255,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1930,101,nwisaz.01.93000014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1947,101,nwisaz.01.94800006,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1948,101,nwisaz.01.94800012,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1948,101,nwisaz.01.94800013,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1928,101,nwisaz.01.92800021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1929,101,nwisaz.01.93000041,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1930,101,nwisaz.01.93000053,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1930,101,nwisaz.01.93000065,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1937,101,nwisaz.01.93700018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1938,101,nwisaz.01.93800017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/22/1941,101,nwisaz.01.94200007,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1946,101,nwisaz.01.94700009,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/15/1948,102,nwisaz.01.94900038,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/26/1926,102,nwisaz.01.92600031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1926,102,nwisaz.01.92600032,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1927,102,nwisaz.01.92700030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1936,102,nwisaz.01.93600017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1939,102,nwisaz.01.93900031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1940,102,nwisaz.01.94000017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1941,102,nwisaz.01.94200001,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/2/1941,102,nwisaz.01.94200005,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1945,102,nwisaz.01.94500061,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1946,102,nwisaz.01.94600018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1947,102,nwisaz.01.94800065,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1948,102,nwisaz.01.94800072,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1948,102,nwisaz.01.94800074,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1948,102,nwisco.01.94800256,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1929,103,nwisaz.01.93000006,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1929,103,nwisaz.01.93000008,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1947,103,nwisaz.01.94800039,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/15/1947,103,nwisaz.01.94800040,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/18/1925,103,nwisaz.01.92600021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1932,103,nwisaz.01.93200016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1933,103,nwisaz.01.93300018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1933,103,nwisaz.01.93300019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1933,103,nwisaz.01.93300029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1934,103,nwisaz.01.93400017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1935,103,nwisaz.01.93500032,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1938,103,nwisaz.01.93900004,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1938,103,nwisaz.01.93900009,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1942,103,nwisaz.01.94200031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1947,103,nwisaz.01.94800066,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1949,103,nwisaz.01.95000053,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1949,103,nwisco.01.94900247,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1929,104,nwisaz.01.92900013,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1929,104,nwisaz.01.92900017,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1943,104,nwisaz.01.94300031,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/1/1948,104,nwisaz.01.94800010,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1948,104,nwisaz.01.94800016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1949,104,nwisaz.01.94900013,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/15/1949,104,nwisaz.01.94900050,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1949,104,nwisaz.01.95000042,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1925,104,nwisaz.01.92600018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/21/1927,104,nwisaz.01.92700049,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1928,104,nwisaz.01.92800017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1929,104,nwisaz.01.92900053,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/21/1929,104,nwisaz.01.92900072,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1934,104,nwisaz.01.93400016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1934,104,nwisaz.01.93400029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1942,104,nwisaz.01.94200032,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1946,104,nwisaz.01.94700008,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1947,104,nwisaz.01.94700017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1947,104,nwisaz.01.94800064,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1948,104,nwisaz.01.94900067,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1949,104,nwisco.01.94900246,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/24/1927,105,nwisaz.01.92700003,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/20/1930,105,nwisaz.01.93000015,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1943,105,nwisaz.01.94300029,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/16/1925,105,nwisaz.01.92600012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/13/1925,105,nwisaz.01.92600016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/12/1926,105,nwisaz.01.92600029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1929,105,nwisaz.01.93000042,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1929,105,nwisaz.01.93000044,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/22/1929,105,nwisaz.01.93000045,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/20/1930,105,nwisaz.01.93000051,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1933,105,nwisaz.01.93300030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1939,105,nwisaz.01.93900018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1945,105,nwisaz.01.94500049,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1948,105,nwisaz.01.94900069,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1949,105,nwisaz.01.94900075,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1949,105,nwisco.01.94900259,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1929,106,nwisaz.01.92900014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1949,106,nwisaz.01.94900012,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/12/1949,106,nwisaz.01.94900014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1948,106,nwisaz.01.94900037,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/22/1926,106,nwisaz.01.92600026,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1927,106,nwisaz.01.92700025,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/11/1929,106,nwisaz.01.92900071,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1930,106,nwisaz.01.93000050,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1930,106,nwisaz.01.93000066,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1937,106,nwisaz.01.93700015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1938,106,nwisaz.01.93800016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1938,106,nwisaz.01.93900005,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1939,106,nwisaz.01.93900013,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1940,106,nwisaz.01.94000016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1944,106,nwisaz.01.94400056,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1946,106,nwisaz.01.94600015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1947,106,nwisaz.01.94800067,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/1/1948,106,nwisaz.01.94800070,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1948,106,nwisaz.01.94800079,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1948,106,nwisco.01.94800278,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1929,107,nwisaz.01.92900016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1947,107,nwisaz.01.94800041,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1948,107,nwisaz.01.94800059,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1949,107,nwisaz.01.95000040,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/8/1926,107,nwisaz.01.92600024,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/19/1926,107,nwisaz.01.92600030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1929,107,nwisaz.01.92900052,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1931,107,nwisaz.01.93100017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/22/1932,107,nwisaz.01.93200015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1934,107,nwisaz.01.93400015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1935,107,nwisaz.01.93500017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1935,107,nwisaz.01.93500018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1938,107,nwisaz.01.93900006,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1942,107,nwisaz.01.94200012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1947,107,nwisaz.01.94800068,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1948,107,nwisaz.01.94800073,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1933,107,nwisco.01.93300019,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1947,107,nwisco.01.94700102,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1948,107,nwisco.01.94800257,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/12/1948,107,nwisco.01.94800259,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1926,108,nwisaz.01.92600001,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1929,108,nwisaz.01.93000007,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1943,108,nwisaz.01.94400005,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1949,108,nwisaz.01.94900016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/17/1926,108,nwisaz.01.92600025,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1927,108,nwisaz.01.92700026,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1927,108,nwisaz.01.92700027,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1929,108,nwisaz.01.92900049,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1929,108,nwisaz.01.92900050,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1939,108,nwisaz.01.93900012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/20/1939,108,nwisaz.01.93900015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1939,108,nwisaz.01.93900016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/11/1942,108,nwisaz.01.94200033,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1944,108,nwisaz.01.94400053,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1948,108,nwisaz.01.94800071,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1948,108,nwisaz.01.94800080,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1948,108,nwisco.01.94800258,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/9/1949,108,nwisco.01.94900260,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/7/1926,109,nwisaz.01.92700002,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1928,109,nwisaz.01.92900007,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1943,109,nwisaz.01.94300011,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1943,109,nwisaz.01.94300012,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/15/1948,109,nwisaz.01.94900040,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/1/1926,109,nwisaz.01.92600023,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/29/1926,109,nwisaz.01.92600027,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/21/1930,109,nwisaz.01.93100003,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1930,109,nwisaz.01.93100004,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1937,109,nwisaz.01.93700012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1937,109,nwisaz.01.93700017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/20/1938,109,nwisaz.01.93800015,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1939,109,nwisaz.01.93900017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1940,109,nwisaz.01.94000029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/1/1942,109,nwisaz.01.94200008,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1946,109,nwisaz.01.94600017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1947,109,nwisaz.01.94700016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1947,109,nwisaz.01.94800069,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1949,109,nwisaz.01.94900077,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1935,109,nwisco.01.93500049,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/17/1935,109,nwisco.01.93500050,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1949,109,nwisco.01.94900242,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1928,110,nwisaz.01.92900006,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1943,110,nwisaz.01.94300010,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/21/1943,110,nwisaz.01.94300033,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1943,110,nwisaz.01.94400006,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1943,110,nwisaz.01.94400009,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1947,110,nwisaz.01.94800009,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1949,110,nwisaz.01.94900017,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1949,110,nwisaz.01.95000005,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1949,110,nwisaz.01.95000006,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1949,110,nwisaz.01.95000007,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1949,110,nwisaz.01.95000008,USGS-09380000,mg/l,915
